song_id,song_title,duration,popularity,stream,explicit_content,artist_id,album_id,genre_id,label_id,composer_id,producer_id,language_id
466,Fine soon over,192.0,76,46108607,No,465,466,3,6,462,465,1
467,Four how,218.0,86,12370341,Yes,466,467,5,4,463,466,3
468,Which hand relationship,187.0,8,99992156,No,467,468,1,3,464,467,1
470,Chair it,209.0,28,91186961,No,469,470,6,4,466,469,3
471,Individual support number but,255.0,61,62132897,Yes,470,471,2,5,467,470,3
472,Wonder part strategy,355.0,51,45442387,Yes,471,472,6,5,468,471,1
473,Involve hand,257.0,20,44100336,Yes,472,473,2,4,469,472,1
474,Spend enter beat scientist,232.0,82,71375767,Yes,473,474,2,2,470,473,1
475,Where task,225.0,55,91063134,Yes,474,475,3,4,471,474,1
476,Value condition,235.0,68,87974816,Yes,475,476,2,3,472,475,1
478,Produce fear,254.0,65,35488950,Yes,477,478,2,1,474,67,3
479,Sort,230.0,29,3954205,Yes,478,479,3,4,475,477,1
481,Out art,252.0,59,89955232,Yes,480,481,1,1,477,479,1
483,Physical local improve,260.0,96,22899542,No,482,483,2,6,479,481,1
484,Including every art,316.0,32,69347246,Yes,483,484,8,2,480,482,1
485,Light,209.0,62,33724499,No,484,485,3,6,481,483,3
486,Soon town example,241.0,55,44344151,Yes,485,486,3,4,482,484,1
488,Set himself wall,245.0,60,93288633,No,487,488,7,6,484,486,3
490,Already stuff,209.0,85,55516076,No,489,490,2,5,486,488,1
491,Above hospital only,189.0,14,33368276,No,490,491,2,4,487,489,1
492,Dinner clearly effect now,227.0,44,72995959,No,491,492,1,3,488,490,1
494,Officer along model,210.0,52,47444218,No,493,494,2,1,490,492,1
495,Price dog blood body,299.0,63,50612270,Yes,494,495,2,3,491,493,1
496,Finish realize,147.0,89,15427320,No,495,496,2,1,492,494,1
497,Eight box,279.0,52,17876108,No,496,497,9,6,493,495,2
498,Number talk new,249.0,57,94453441,No,497,498,3,4,494,496,2
499,Personal,268.0,40,88177405,Yes,498,499,3,1,495,497,1
500,Student job,215.0,73,66609009,Yes,499,500,1,2,496,498,1
501,Piece short ever which,247.0,59,16878479,Yes,500,501,2,3,497,499,1
506,Represent story exactly exist,262.0,37,99022329,No,505,506,3,6,502,504,1
507,Old see might,191.0,34,34313872,Yes,345,507,1,2,503,505,1
508,For would,324.0,4,52031492,No,506,508,3,5,504,506,2
509,Step sell,217.0,28,3767229,No,507,509,9,4,505,507,1
510,Apply force bag,350.0,75,29466263,No,508,510,2,6,506,508,1
512,Field this,209.0,23,24851594,No,510,512,1,4,508,510,1
515,Standard form send,196.0,65,46640739,Yes,513,515,3,1,511,513,1
516,Establish film speak,259.0,23,75184688,No,514,516,8,2,512,514,1
517,Medical cup build,303.0,99,67158595,No,515,517,1,1,513,515,5
518,Own democratic stock,305.0,5,21640473,Yes,516,518,8,6,514,516,1
519,Kind,234.0,56,84418826,No,517,519,3,4,515,517,1
520,Serve southern step,222.0,30,13480421,Yes,518,520,3,4,516,518,5
521,Reveal,277.0,14,37808606,No,519,521,3,4,517,519,1
522,Always line year,200.0,46,1462654,No,520,522,8,5,518,520,1
524,Keep benefit evening,298.0,66,84352372,No,522,524,1,5,520,522,1
525,Partner find,278.0,61,81556922,No,523,525,3,4,521,523,5
526,Defense investment,182.0,77,89537051,Yes,524,526,4,2,522,524,1
527,Up technology,191.0,32,34404313,No,525,527,8,1,523,525,1
528,Believe manage,306.0,73,64874663,Yes,526,528,7,1,524,526,1
529,Material hair,268.0,72,49000071,Yes,527,529,3,1,525,527,1
530,Say sea determine,271.0,44,22943096,Yes,528,530,3,6,526,528,1
531,Music source,205.0,35,66905004,Yes,529,531,2,6,527,529,3
532,Recently wear material,260.0,32,68732390,Yes,530,532,1,1,528,530,4
533,Process performance idea,231.0,77,34404766,No,531,533,6,4,529,531,3
534,Arm add anyone school,304.0,82,37340987,No,532,534,1,6,530,532,1
535,Minute mother,284.0,44,7705916,No,533,535,1,1,531,533,1
536,History often,193.0,57,27071684,Yes,534,536,6,6,532,534,1
538,Time war light,276.0,56,89437806,No,536,538,2,3,534,536,5
539,Mission answer baby,163.0,67,94022974,Yes,537,539,1,1,535,537,5
541,Career newspaper,281.0,77,40696534,No,539,541,1,6,537,539,1
543,Size her,337.0,64,73150146,Yes,541,543,2,2,539,541,1
544,Better tough news,159.0,13,27337255,No,542,544,2,5,540,542,3
545,Head,208.0,39,96417685,No,543,545,1,4,541,543,1
546,Individual college available,266.0,33,37012978,Yes,544,546,3,4,542,544,1
547,Measure pretty,229.0,91,99054325,Yes,545,547,2,2,543,545,1
548,May project,322.0,96,24100491,Yes,546,548,1,2,544,546,1
549,Inside outside,187.0,3,51771039,No,547,549,3,4,545,547,1
550,Fine may number,204.0,78,9402219,Yes,548,550,2,3,546,548,1
551,Specific civil,214.0,70,11043923,Yes,549,551,3,1,547,549,3
553,Tell local meeting,214.0,47,44128102,Yes,551,553,8,6,549,551,7
554,Perform sit player,236.0,38,57398592,Yes,552,554,2,4,550,552,1
555,Bed company argue,237.0,30,54162540,Yes,553,555,6,5,551,553,1
556,Room,230.0,58,79194894,Yes,554,556,3,4,552,554,3
557,Half image tree,114.0,75,35507112,No,555,557,2,2,553,555,1
558,Together consider,268.0,53,73538483,Yes,556,558,1,3,554,556,1
559,Religious,266.0,19,51957932,No,557,559,3,3,555,557,3
560,Leave,98.0,15,79225836,No,558,560,1,2,556,558,1
561,Hospital thought here,212.0,47,17939374,Yes,559,561,1,6,557,559,1
562,Enter if talk,197.0,13,97398224,Yes,560,562,1,3,558,560,1
563,Their run you,204.0,59,28049248,No,561,563,2,2,559,561,2
564,Meet physical fall,204.0,48,50079049,Yes,562,564,3,2,560,562,1
565,Day you,294.0,93,25200671,No,563,565,2,2,561,563,1
566,Last could already,248.0,26,28536733,No,564,566,3,5,562,564,1
567,Loss,260.0,10,85273794,Yes,565,567,2,1,563,565,1
568,Share yes of,196.0,64,15556454,No,566,568,1,1,564,566,6
569,Officer,195.0,42,81376652,Yes,567,569,8,4,565,567,1
570,House exactly,293.0,40,3060409,No,568,570,1,4,566,568,1
571,Set table,203.0,57,94853153,Yes,569,571,7,2,567,569,1
573,Attack history,186.0,46,17080583,No,571,573,3,2,569,571,1
574,Both rest,216.0,14,93479084,Yes,572,574,3,2,570,572,1
575,Not,207.0,31,23066362,Yes,573,575,3,3,571,573,4
578,Health or,251.0,53,49298350,Yes,576,578,8,4,574,576,1
579,Interesting news everyone,222.0,85,31198193,No,577,579,3,5,575,577,1
581,Ball performance education son,175.0,57,44052401,Yes,579,581,3,4,577,579,1
582,Center director choice,298.0,99,48525253,Yes,580,582,1,6,578,580,1
583,Say part fill,300.0,6,38714315,Yes,581,583,2,2,579,581,1
584,Option apply speak during,223.0,87,60266590,No,582,584,1,3,580,582,2
585,Among,166.0,79,21618880,Yes,583,585,3,6,581,583,5
586,Around finish positive,364.0,25,36465654,No,584,586,2,2,582,584,5
587,Bed eye this,276.0,61,59325761,No,585,587,2,2,583,585,1
588,Reality focus scientist,196.0,30,28028259,Yes,586,588,2,1,584,586,1
589,Sell hundred newspaper,172.0,36,66832009,Yes,587,589,9,4,585,587,1
591,Executive information,188.0,38,45091589,No,589,591,8,2,587,589,1
592,Phone radio,318.0,26,72817153,No,590,592,3,3,588,590,1
593,All,262.0,78,92115452,No,591,593,1,2,589,591,1
594,Sense site such,163.0,97,48806985,Yes,592,594,2,5,590,592,1
595,Water system,320.0,34,35092803,No,593,595,3,3,591,593,1
596,Far left fight first,242.0,76,25038515,Yes,594,596,1,1,592,594,1
598,Eat group site,246.0,1,48510000,Yes,596,598,3,2,594,596,1
599,Front growth,251.0,66,41846152,Yes,597,599,1,5,595,597,1
600,Color that evidence officer,267.0,2,24933442,Yes,598,600,3,5,596,598,2
602,Learn view prove,250.0,71,98543713,No,600,602,3,6,598,600,1
603,Scene section main,197.0,66,54944327,Yes,601,603,3,2,599,601,1
604,Try law world,273.0,50,90871636,Yes,602,604,2,1,600,456,1
605,Way expect,172.0,92,75449153,No,603,605,3,1,601,602,1
606,Success leave,222.0,10,34100134,Yes,604,606,6,3,602,603,1
607,Catch significant,189.0,79,38750465,No,605,607,1,1,603,604,1
608,Data clearly,321.0,30,19139963,No,606,608,6,3,604,605,1
610,Star short entire,291.0,98,35101201,No,608,610,2,3,606,250,1
611,Benefit bed painting,233.0,67,61366221,No,609,611,1,3,607,607,3
612,Son lot yourself,227.0,96,89766830,No,610,612,1,6,608,608,3
613,Fight,226.0,74,80689798,Yes,611,613,1,4,609,609,5
614,Dog audience about analysis,303.0,26,52197729,Yes,612,614,1,1,610,610,1
615,Camera would,189.0,26,34492177,Yes,613,615,2,5,611,611,1
616,Brother laugh,221.0,43,48565453,Yes,614,616,1,1,612,612,1
617,Perhaps radio film,297.0,20,89749418,No,615,617,2,2,613,613,1
619,Wonder provide around,269.0,76,84895882,No,617,619,3,5,615,615,1
620,Receive discuss police,428.0,37,47935767,No,618,620,3,6,616,616,4
621,Chair likely,258.0,51,43960107,Yes,619,621,6,3,617,617,1
622,Risk officer,254.0,33,90978513,No,620,622,1,1,618,618,1
624,Senior stay,214.0,75,8045182,No,622,624,2,6,620,620,1
625,Step,181.0,74,1832902,Yes,623,625,2,2,621,621,1
626,Subject,222.0,94,49251587,Yes,624,626,2,6,622,622,3
628,Ground fast,194.0,68,45378499,Yes,626,628,9,5,624,624,1
629,Walk research field,284.0,32,37442473,Yes,627,629,8,6,625,625,1
630,Air move,264.0,70,51535921,Yes,628,630,1,6,626,626,1
632,North eat,172.0,97,10997289,Yes,630,632,4,4,628,628,7
633,Ten take down,183.0,32,93208696,No,631,633,1,5,629,629,2
634,Organization west special,300.0,61,44760697,No,632,634,1,3,630,630,1
635,Listen not hit,287.0,64,29420520,Yes,633,635,2,4,631,631,1
636,Example loss floor,269.0,96,19087489,Yes,634,636,2,4,632,632,1
637,Agreement station,271.0,27,26363766,No,635,637,1,6,633,633,1
639,Indeed,234.0,84,6854636,Yes,637,639,1,3,635,635,3
640,Congress draw past,235.0,12,75171535,Yes,638,640,3,5,636,636,1
642,Court energy even,253.0,77,77048111,Yes,640,642,8,2,638,638,7
644,Form treatment,222.0,43,2943400,No,642,644,1,6,640,640,1
645,Government spring,199.0,31,63534672,No,643,645,2,1,641,641,1
646,Front either,238.0,64,16187718,No,644,646,2,4,642,642,1
647,While dark strong,169.0,4,83837043,Yes,645,647,9,5,643,643,2
648,Will give bring discuss,246.0,71,36904081,Yes,646,648,3,2,644,644,4
649,Available product,220.0,4,5128897,No,647,649,3,6,645,645,1
650,Town outside board,186.0,2,88439175,No,648,650,1,6,646,646,1
651,Them effect,265.0,76,37374787,Yes,649,651,2,5,647,647,3
652,Back despite,217.0,88,55605479,Yes,650,652,7,6,648,648,1
653,Road stop,289.0,66,35560996,Yes,651,653,9,1,649,649,4
654,Information play,282.0,28,53510175,No,652,654,1,1,650,650,1
655,News above,154.0,74,19413852,No,653,655,1,2,651,651,5
657,Assume oil team,334.0,86,57371262,Yes,655,657,3,2,653,653,3
658,Degree wish,184.0,89,43522241,Yes,656,658,1,6,654,654,1
659,Challenge enjoy,292.0,45,21872269,No,657,659,1,4,655,655,1
661,Interview simply morning relationship,241.0,85,16303915,Yes,659,661,2,4,657,657,2
662,That edge,262.0,98,59787421,No,660,662,1,4,658,658,1
663,Now my ability,325.0,34,56480561,No,661,663,2,4,659,659,1
664,She writer forget,281.0,91,80834802,Yes,662,664,7,4,660,660,4
665,Yeah,288.0,61,52907089,Yes,663,665,2,4,661,661,1
666,Politics matter,309.0,9,82794989,No,664,666,3,3,662,662,1
668,Attorney develop,253.0,69,92382165,Yes,666,668,1,5,664,664,1
671,Agency whose community should,133.0,64,8552076,No,669,671,3,1,667,667,1
672,Each itself significant,209.0,27,12481076,Yes,670,672,9,5,668,668,3
673,Detail line soon tax,125.0,90,35931659,Yes,671,673,1,3,669,669,1
674,Live two as several,202.0,69,78534448,No,672,674,2,6,670,670,3
675,Claim hour or,189.0,91,58409993,Yes,673,675,3,1,671,671,1
676,Chair factor board,196.0,93,31933441,Yes,674,676,1,1,672,672,4
677,Employee so,234.0,93,7901632,Yes,675,677,2,1,673,673,1
678,Forget thus,201.0,36,93250063,Yes,676,678,7,6,674,674,1
679,Image move let she,168.0,92,74591443,Yes,677,679,2,3,675,675,1
680,Every mind,179.0,93,76914854,No,678,680,3,3,676,676,1
681,Cause term,204.0,73,80060536,No,679,681,3,6,677,677,1
682,Rather speak of specific,336.0,26,21274087,No,680,682,3,1,678,678,5
683,Understand school morning,217.0,5,8346138,Yes,681,683,3,6,679,679,3
685,Quite,202.0,36,89485380,Yes,683,685,7,5,681,681,5
686,Appear care item happy,204.0,93,28731879,Yes,684,686,2,1,682,682,1
688,Occur let,238.0,89,49410752,No,686,688,2,2,684,684,7
689,Lay people full,241.0,29,27967651,Yes,687,689,9,4,685,685,1
690,Standard perform,199.0,36,69208180,Yes,688,690,1,4,686,686,3
691,Read my all already,132.0,45,36133338,No,689,691,1,3,687,687,5
692,Have animal Democrat indicate,266.0,67,82360300,Yes,690,692,3,1,688,688,1
693,Fear number,153.0,57,60205449,Yes,691,693,2,3,689,689,1
694,Speech feeling imagine,193.0,89,38077342,No,692,694,2,1,690,690,1
695,Report training,295.0,3,53069762,Yes,693,695,2,4,691,691,1
696,Others member,214.0,9,45422943,No,694,696,3,2,692,692,1
698,Me,230.0,43,13826398,Yes,696,698,2,1,694,694,1
699,Never,265.0,58,53287425,Yes,697,699,7,6,695,695,1
701,Leader realize,228.0,52,87242971,Yes,699,701,6,2,697,697,7
702,Before region,257.0,2,39589370,Yes,700,702,4,3,698,698,6
704,For red,275.0,68,81047088,No,702,704,1,1,700,700,1
705,Let than also,289.0,18,50900088,Yes,703,705,1,4,701,701,1
709,Song total training,329.0,36,6829210,No,707,709,2,2,705,705,1
710,Like ever eat,201.0,12,66171895,No,708,710,1,5,706,706,1
711,Floor between simply,223.0,74,50829077,Yes,709,711,1,6,707,707,1
712,Realize woman item,312.0,12,64625611,No,710,712,3,6,708,708,1
713,Speech follow,220.0,66,15491984,Yes,711,713,2,1,709,709,1
714,Science may create,160.0,27,69220433,No,712,714,3,4,710,710,3
716,Eight method,259.0,7,49025629,No,714,716,3,3,712,712,1
717,Size effort skin,265.0,56,96016192,No,715,717,2,4,713,713,1
718,Compare information,202.0,99,96532740,Yes,716,718,1,6,714,714,1
719,Commercial place,239.0,67,50992918,No,717,719,4,4,715,715,1
720,Goal country,255.0,30,46740273,Yes,718,720,2,6,716,716,7
721,Fund opportunity,140.0,100,84645096,No,719,721,1,5,717,717,1
722,School also perform result,336.0,66,14815447,No,720,722,3,6,718,718,1
723,Chance,269.0,93,81123794,No,721,723,3,1,719,719,1
724,Character child,264.0,10,45366636,Yes,722,724,2,3,720,720,1
725,While successful,342.0,75,27691853,Yes,723,725,1,4,721,721,3
726,Tend grow air,207.0,19,57235493,No,724,726,8,3,722,722,1
727,Teacher per,226.0,72,82388196,Yes,725,727,3,1,723,723,4
728,Nor short today,289.0,33,60979101,Yes,726,728,7,4,724,724,1
729,Reflect information,161.0,16,30351596,Yes,727,729,3,3,725,725,7
730,Peace before,252.0,73,63723990,No,728,730,2,4,726,726,1
731,Service culture,176.0,86,42999581,No,729,731,1,6,727,727,1
732,Become car increase,280.0,27,89988901,Yes,730,732,1,4,728,728,1
733,Mrs strategy protect mouth,243.0,58,8387587,No,731,733,2,4,729,729,1
734,Enough it,286.0,75,95977725,Yes,732,734,5,6,730,730,1
735,Expert bit,270.0,24,55016356,No,733,735,3,3,731,731,1
736,Phone market,291.0,22,53784820,No,734,736,2,1,732,732,1
737,Within data road,258.0,87,9259977,Yes,735,737,3,4,733,733,1
738,Although pay,209.0,17,92431506,Yes,736,738,1,1,5,734,1
739,Chair him thousand argue,207.0,85,32968907,Yes,737,739,8,4,734,735,1
740,Live over,238.0,17,47852803,No,738,740,2,6,735,736,1
741,About arm last,278.0,76,65357780,Yes,739,741,8,3,622,737,5
742,Worker green new,332.0,78,7491355,Yes,740,742,2,4,736,738,7
743,Much money,268.0,62,33218028,Yes,741,743,1,1,737,739,1
745,Production official see,182.0,76,99539955,No,743,745,2,6,739,741,1
747,Short type lay,213.0,21,79220696,Yes,745,747,1,3,741,743,2
748,Military make,183.0,15,97761482,No,746,748,1,1,742,424,1
749,Back be sometimes,220.0,1,29479958,Yes,747,749,3,6,743,744,1
750,Walk Mrs,170.0,71,93620267,Yes,748,750,1,6,744,745,2
752,Will note crime,227.0,29,82258603,Yes,750,752,7,2,746,747,1
754,Author history government,312.0,94,50417222,No,752,754,6,3,748,749,4
756,Think cause court,154.0,26,14682312,No,754,756,3,1,750,751,1
757,Reason public attention pull,264.0,23,83810236,Yes,755,757,3,3,751,752,1
758,Anyone owner support son,238.0,33,39788731,Yes,756,758,3,1,752,753,4
760,You born,182.0,89,83863123,Yes,758,760,7,2,754,755,7
761,Can meet,151.0,27,58465664,Yes,759,761,3,6,755,756,6
762,Particular pressure black,239.0,11,18812003,No,760,762,3,3,756,757,1
763,Yard,307.0,99,84134866,No,761,763,1,3,757,758,1
764,Blood improve,234.0,31,57829039,No,762,764,3,4,758,759,1
765,Bar staff city,265.0,55,27682591,Yes,763,765,3,3,759,760,5
766,Wall less,257.0,64,37125830,Yes,764,766,5,4,760,761,1
767,News yet house,323.0,19,78044106,Yes,765,767,7,3,761,762,1
768,So likely service,268.0,91,65439391,Yes,766,768,1,3,762,763,1
770,Face anyone other,284.0,81,90858020,Yes,768,770,1,3,764,765,3
771,Would account,226.0,45,79426076,No,769,771,4,1,765,766,1
772,Audience reveal,185.0,77,54037948,No,770,772,1,3,766,767,1
773,Radio however break,258.0,45,52194835,Yes,771,773,2,5,767,768,1
774,Sit job,334.0,98,53984682,No,772,774,7,1,768,769,4
775,Drive plan,160.0,35,26729126,Yes,773,775,2,5,769,770,1
776,Even president last fear,156.0,98,95828778,Yes,774,776,8,2,770,771,1
777,Loss Mr minute understand,306.0,84,32039227,Yes,775,777,8,5,771,772,6
778,Piece hit,214.0,42,13654166,No,776,778,2,1,772,773,1
779,Recent pretty,235.0,95,78485861,No,777,779,2,5,773,774,1
780,Old game truth,242.0,71,10301177,Yes,778,780,2,6,774,775,3
781,Send more,283.0,14,36994390,Yes,779,781,2,4,775,776,3
782,Summer hair,203.0,55,44676589,No,780,782,3,6,776,777,3
783,Model hit business,293.0,1,14588802,No,781,783,1,1,777,778,1
784,Event recently whose,280.0,80,12968957,Yes,782,784,3,1,778,779,1
785,Leader career,278.0,55,7177272,Yes,783,785,1,6,779,780,1
786,Develop argue lawyer,218.0,9,81565935,No,784,786,8,4,780,781,5
787,Policy pull,256.0,44,30986269,No,785,787,2,1,781,782,1
788,Sign north,276.0,97,59514400,Yes,786,788,1,3,782,783,7
789,Read meeting,228.0,82,20361586,No,787,789,3,1,783,784,1
790,Someone voice,210.0,95,74059665,No,788,790,3,4,784,785,3
791,Degree coach he,247.0,78,91033220,Yes,789,791,1,6,785,786,1
792,Choice onto,221.0,26,691549,Yes,790,792,1,6,786,787,4
793,Single when,240.0,79,56179814,Yes,791,793,2,5,787,788,1
794,Perform stock,147.0,20,462681,Yes,792,794,2,2,788,789,1
795,Scientist election black,207.0,25,2288480,No,793,795,3,3,789,790,1
798,Rather growth stock,177.0,26,7953394,No,796,798,3,5,792,793,1
799,Large born speak,217.0,23,44902255,Yes,797,799,1,4,793,794,1
800,White short sure wide,311.0,48,43512616,No,798,800,2,1,794,795,5
801,Already,127.0,99,73187245,Yes,799,801,3,6,795,796,1
802,Seek set easy,230.0,56,98835814,Yes,800,802,3,5,796,797,2
803,Quality its,288.0,37,69482233,No,801,803,1,3,797,798,1
804,Rate school,223.0,24,59645699,No,802,804,8,6,798,799,3
805,Anything which,282.0,3,30397455,Yes,803,805,2,3,799,800,1
806,Generation drug television,228.0,17,61839203,Yes,804,806,2,6,800,801,4
807,Both serious phone,236.0,64,71361000,No,805,807,2,5,801,802,1
808,Plan away write,258.0,93,41593135,No,806,808,2,4,802,803,1
809,We growth analysis,239.0,32,24711911,Yes,807,809,2,6,803,804,1
810,Ground each,207.0,3,9221858,No,808,810,1,4,804,805,1
811,Remember nature admit,166.0,20,50843299,Yes,809,811,1,1,805,806,3
812,Many never heavy,262.0,76,37657427,Yes,810,812,3,6,806,807,1
813,Season physical improve,219.0,96,4504023,No,811,813,1,5,807,808,1
814,Activity,197.0,41,10442955,Yes,812,814,2,5,808,809,1
815,Operation can bring,257.0,91,80079211,No,813,815,1,4,809,810,1
816,Whole without,355.0,22,8083148,Yes,814,816,2,3,810,811,1
817,Sort letter child,274.0,71,19366470,Yes,815,817,3,2,811,812,1
819,Pressure area community,268.0,40,26857957,Yes,817,819,5,5,813,814,1
820,Than fund race,326.0,13,34891042,Yes,818,820,1,4,814,815,1
821,Than into,374.0,92,54516505,No,819,821,4,4,815,816,1
822,Wall image for,205.0,54,72376376,Yes,820,822,1,1,816,817,1
823,Interview month,153.0,31,49647106,No,821,823,2,2,817,818,1
824,Kitchen,155.0,72,3962500,Yes,822,824,2,4,818,819,1
825,Short meeting anything,279.0,35,77833067,Yes,823,825,4,6,819,820,1
826,Hold peace carry southern,221.0,93,56290368,No,824,826,9,2,820,821,1
827,Loss cause wait,225.0,59,47545916,Yes,825,827,8,6,821,822,1
828,Finally bank during want,241.0,16,41546317,No,826,828,8,4,822,823,1
829,Miss green hotel,282.0,62,73418580,No,827,829,3,2,823,824,1
832,Effort heavy,154.0,79,63372075,Yes,830,832,9,4,826,827,1
833,Without reveal not,264.0,61,84626395,No,831,833,3,3,827,828,1
834,Wait may,190.0,100,9413640,Yes,832,834,1,3,828,829,1
835,Fish hospital,265.0,26,739603,No,833,835,1,4,829,830,3
836,Add and represent,261.0,82,7919535,Yes,834,836,4,5,830,831,1
837,Exactly economy one,242.0,32,50277280,No,835,837,7,5,831,832,1
838,White take,190.0,34,96673592,Yes,836,838,1,3,832,833,1
839,Final bag,236.0,74,55458527,No,837,839,1,6,833,834,5
