album_id,album,release_date,number_of_songs,label_id
759,Various.,2007-12-10,21,6
760,Reality probably.,2016-04-02,1,2
761,None camera.,2005-07-22,1,6
762,Move.,2000-12-17,26,3
763,Lay need.,2021-12-05,1,3
764,Yes.,1997-03-08,38,4
765,Also white.,1995-10-23,1,3
766,National war.,1997-11-26,1,4
767,Main.,2006-07-20,22,3
768,Recently.,2003-04-10,33,3
769,Partner.,2013-03-23,32,5
770,Myself movie.,2019-07-13,1,3
771,Real.,2017-12-04,20,1
772,Career fall.,2006-09-25,1,3
773,Product collection.,2005-11-05,1,5
774,Item.,1997-07-20,21,1
775,Science.,2008-04-17,30,5
776,Program.,2016-11-09,28,2
777,Turn teach.,2015-03-11,1,5
778,Use dark.,2017-06-30,1,1
779,Including.,2004-03-27,30,5
780,Other friend.,2008-08-10,1,6
781,Pm.,2004-02-13,31,4
782,Budget something.,1995-11-24,1,6
783,Its right.,2008-04-25,1,1
784,Network even.,2012-10-24,1,1
785,Personal.,2002-04-28,20,6
786,Positive its.,1995-08-01,1,4
787,Rock lose.,2021-09-29,1,1
788,May.,2007-07-21,21,3
789,Add.,2019-09-11,24,1
790,Probably return.,2006-11-24,1,4
791,Child society.,2014-06-11,1,6
792,History best.,2005-11-08,1,6
793,If surface.,2021-06-13,1,5
794,Perhaps identify.,2020-07-12,1,2
795,Day.,2007-07-29,29,3
796,Size.,2023-12-11,30,2
797,It product.,2011-05-05,1,6
798,Fine good.,1995-03-22,1,5
799,Grow though.,1998-06-20,1,4
800,Certain clear.,2007-05-31,1,1
801,No.,2010-01-22,24,6
802,Loss.,2003-10-14,24,5
803,Trial.,2009-07-27,26,3
804,Nothing.,2008-07-20,25,6
805,System professor.,2007-11-11,1,3
806,Surface.,2010-07-10,23,6
807,Argue race.,2010-09-12,1,5
808,Cost.,2010-06-25,31,4
809,Without fire.,1995-10-18,1,6
810,Degree consider.,2018-09-06,1,4
811,Hair including.,2002-02-27,1,1
812,Might inside.,2002-03-23,1,6
813,Walk offer.,2017-08-23,1,5
814,Major.,1997-04-28,30,5
815,Society.,2022-01-26,33,4
816,Sell.,1998-02-22,22,3
817,Significant them.,2008-07-11,1,2
818,Heart.,2007-03-09,20,2
819,Month.,2006-10-26,28,5
820,Factor.,2018-11-18,26,4
821,Idea choose.,2013-06-29,1,4
822,North indicate.,2023-05-30,1,1
823,Eye build.,1997-08-10,1,2
824,Home.,2004-03-10,28,4
825,Adult.,1998-04-03,25,6
826,Professional.,2019-06-08,23,2
827,Thing stuff.,2011-06-27,1,6
828,Poor.,2015-03-31,34,4
829,Process food.,2024-01-13,1,2
830,Year.,1996-11-07,19,4
831,Lay.,2000-11-24,25,2
832,Reality.,2000-06-25,32,4
833,Ball.,2001-01-16,30,3
834,Compare reality.,2013-02-17,1,3
835,Police away.,1999-11-11,1,4
836,Full.,2015-04-07,24,5
837,Whole.,2000-11-29,18,5
838,But.,2004-11-11,20,3
839,Religious.,2007-05-31,31,6
840,Run others.,2000-01-03,1,5
841,Quality road.,2023-02-04,1,3
842,Discuss.,2022-01-04,27,2
843,Cover buy.,2001-08-07,1,1
844,Family.,2011-08-10,26,6
845,Turn.,2004-10-24,23,5
846,Day.,2002-09-26,29,5
847,Art.,2015-09-18,32,4
848,Total.,2021-02-21,27,6
849,Cold nor.,2000-08-15,1,3
850,Road.,2023-09-24,31,6
851,Partner.,2020-08-22,32,2
852,Child.,2000-01-23,20,2
853,Already.,2015-02-15,26,4
854,Woman hair.,1995-09-27,1,2
855,Door nation.,2002-12-11,1,1
856,Skin.,2021-03-01,28,5
857,Institution.,1998-06-26,20,1
858,Assume read.,2005-10-26,1,6
859,Environmental.,2011-05-16,27,1
860,Century standard.,2013-10-22,1,1
861,Find.,2022-12-02,29,1
862,Single number.,2009-06-24,1,1
863,Though require.,1995-07-03,2,4
864,Player.,2001-02-02,28,6
865,Maybe.,2009-10-04,25,1
866,Company.,2002-09-03,29,1
867,Stage town.,1998-12-04,1,4
868,Detail.,2024-01-24,20,1
869,Expert board.,2012-10-17,1,4
870,Executive include.,2008-02-22,1,1
871,Forward raise.,1996-07-23,1,5
872,General.,2007-07-31,21,4
873,Book benefit.,2011-12-12,1,4
874,Compare.,2004-07-20,27,2
875,Smile.,2015-09-08,28,2
876,Left.,1998-10-31,27,5
877,There mention.,1996-11-10,1,4
878,Power important.,2002-02-04,1,1
879,But.,2022-06-01,20,5
880,She my.,2008-06-14,1,5
881,Small out.,2007-02-16,1,4
882,Attention.,2020-03-31,33,4
883,Present collection.,2022-04-23,1,4
884,Cover be.,1996-05-10,1,1
885,Person until.,1999-02-18,1,4
886,Impact glass.,1995-09-04,1,2
887,Fall.,2020-03-09,31,5
888,Company PM.,2022-04-24,1,1
889,Trouble.,2008-04-16,23,5
890,Away music.,2011-09-07,1,6
891,Serve forward.,2004-05-24,1,4
892,Above.,2024-03-25,28,1
893,Raise show.,2007-04-22,1,1
894,Explain.,2012-03-26,28,1
895,Matter.,2021-04-02,31,2
896,To.,2006-07-11,27,6
897,Special.,2002-12-16,19,5
898,Near.,2023-10-05,18,1
899,Its form.,2022-03-18,1,1
900,Price.,1999-04-22,17,5
901,Since.,2005-08-24,37,1
902,Newspaper past.,2016-10-31,1,2
903,Image court.,2002-11-06,1,4
904,Since.,2015-02-16,37,1
905,Send.,1995-08-07,37,3
906,Fill hospital.,2019-09-16,1,5
907,Quickly wife.,2013-03-20,1,4
908,Boy think.,2020-11-13,1,2
909,Strategy material.,2011-08-30,1,5
910,Car bad.,2024-04-01,1,4
911,Professor.,2021-04-04,19,2
912,Big peace.,2017-08-19,1,3
913,Skill media.,2010-06-22,1,1
914,Though.,2018-10-04,25,3
915,Put take.,1997-07-16,1,6
916,How.,2002-07-12,41,1
917,Country.,2004-07-13,37,4
918,Interview price.,2007-05-30,1,3
919,Actually someone.,1996-03-05,1,4
920,Probably step.,1995-07-05,1,2
921,Fish.,2000-09-17,24,4
922,Son.,2010-01-07,35,3
923,Edge show.,2007-05-11,1,3
924,Culture.,2013-10-28,33,5
925,Marriage one.,1994-11-03,1,5
926,Five.,2015-11-03,30,1
927,Wait yeah.,1998-07-07,1,4
928,His a.,2019-07-01,1,5
929,Child table.,2006-11-30,1,2
930,Economic great.,1999-11-21,1,4
931,Strong.,2018-05-12,25,3
932,Star.,2006-05-17,34,1
933,Apply.,2022-04-29,28,3
934,Lead.,2005-08-06,30,6
935,Lead improve.,2005-08-03,1,6
936,Impact.,2018-07-06,28,4
937,Wife.,2004-06-10,23,3
938,Understand.,2006-10-28,32,5
939,Though.,1998-01-30,25,5
940,Wind.,2001-10-24,29,6
941,After.,2016-09-09,41,3
942,Down.,2002-03-06,22,4
943,Style technology.,2004-01-13,1,1
944,Book sign.,2000-01-02,1,5
945,Study.,1994-12-01,24,4
946,Shoulder.,2016-04-26,16,4
947,Anything reduce.,2021-12-03,2,3
948,Nor year.,2007-03-30,1,4
949,Understand.,2006-09-05,32,4
950,Message.,2015-04-05,16,3
951,Pick kind.,2024-04-04,1,2
952,Participant.,2015-05-20,30,4
953,Evening type.,1995-07-25,1,6
954,Provide.,2007-06-22,13,5
955,Door.,2018-06-27,31,1
956,Door speech.,2017-12-20,1,2
957,Hour.,1995-08-14,18,6
958,Drug.,2005-07-16,21,5
959,Part dinner.,2005-12-05,1,5
960,Person.,2020-04-15,15,2
961,Chance beautiful.,2003-09-29,1,6
962,Little.,1996-03-20,25,5
963,Company recent.,2023-07-10,1,2
964,Behind.,2016-04-07,23,4
965,Also.,1996-08-10,28,4
966,The practice.,2012-03-24,1,1
967,Community lose.,2013-06-22,1,1
968,Art hope.,1999-02-09,2,4
969,Drop crime.,2021-07-14,1,4
970,Performance.,2008-06-09,28,2
971,Total.,2018-05-30,27,3
972,Music reduce.,1997-07-13,1,3
973,North number.,2024-04-12,1,5
974,After.,2020-03-04,41,6
975,Her.,2001-02-25,22,1
976,Indeed little.,2004-03-12,1,6
977,Camera.,2023-12-01,30,4
978,That.,2009-06-01,29,6
979,Song attorney.,1997-09-17,1,6
980,His what.,2009-06-09,1,3
981,Also.,2006-02-24,28,4
982,With.,2012-06-03,24,4
983,Difference century.,2011-09-30,1,5
984,Wind.,2006-12-28,29,2
985,Large chance.,1999-09-27,1,6
986,Sing.,1996-04-11,19,2
987,Much positive.,2023-02-02,1,2
988,Happy article.,1998-05-22,1,6
989,Could.,1996-12-17,28,5
990,Rather.,1998-01-04,32,1
991,Quality daughter.,2010-02-01,1,4
992,Nothing.,2004-09-15,25,1
993,Long.,2007-01-11,23,4
994,Election also.,2010-11-04,1,4
995,Impact clear.,2001-09-27,1,6
996,Effect husband.,2001-05-29,1,3
997,Interest senior.,1996-11-20,1,6
998,Environment include.,2007-04-01,1,6
999,Affect.,2016-09-04,21,5
1000,How foreign.,2012-05-24,1,5
1001,Right.,2005-06-21,30,4
1002,Town.,2002-09-30,22,4
1003,Couple.,1998-09-04,25,3
1004,Must.,2019-11-27,27,3
1005,Pull whole.,2023-06-14,1,1
1006,Here.,2011-10-27,24,5
1007,Issue quality.,2023-07-09,1,5
1008,Goal.,2018-02-18,25,1
1009,Stage Mr.,2004-08-26,1,1
1010,Either difficult.,1998-10-30,1,4
1011,Such.,2021-03-04,29,5
1012,Him.,2015-12-13,30,5
1013,War.,2002-03-24,28,4
1014,Act become.,2005-05-01,1,6
1015,Thought capital.,1997-08-23,1,2
1016,Modern indicate.,2015-09-15,1,4
1017,By.,1994-11-26,22,1
1018,Bring front.,1998-02-05,1,6
1019,Machine.,2019-08-01,21,1
1020,Natural.,2014-11-02,30,1
1021,Senior.,2024-04-29,25,2
1022,She.,2020-01-31,25,5
1023,Team some.,2020-11-09,1,1
1024,Against.,2001-11-18,27,3
1025,Thought education.,2003-12-01,1,3
1026,Join.,2022-09-13,18,1
1027,Simple situation.,2024-06-10,1,6
1028,Effect oil.,2005-10-25,1,4
1029,Break live.,2007-12-31,1,5
1030,Beyond.,1999-04-30,28,1
1031,Strategy.,2018-01-16,23,5
1032,Else dinner.,2005-05-26,1,6
1033,Republican.,2020-07-15,20,6
1034,Eat.,2007-09-10,25,3
1035,Dinner future.,1998-09-27,1,4
1036,Lose person.,1998-03-08,1,5
1037,Drop ready.,2019-01-04,1,5
1038,Need.,2022-04-14,24,5
1039,Pretty authority.,2022-04-17,1,2
1040,A.,2013-03-13,26,2
1041,Peace.,1998-01-27,16,5
1042,Chance.,1999-04-25,29,4
1043,Player week.,2003-12-19,2,2
1044,Lot prepare.,2008-03-15,1,6
1045,Least I.,2003-12-08,1,1
1046,From open.,2001-02-25,1,2
1047,Difference.,1996-03-01,32,5
1048,Technology.,2010-12-31,33,6
1049,Sort.,2012-06-07,34,4
1050,Day yes.,1995-06-29,1,5
1051,Heavy.,2003-06-17,25,6
1052,Wonder.,2001-09-03,23,4
1053,High drug.,2000-10-09,1,6
1054,Far represent.,2017-01-14,1,2
1055,Thank.,1995-03-07,25,6
1056,Skill people.,2021-08-21,1,4
1057,Particular.,2020-06-14,28,2
1058,Recognize.,2006-06-01,23,1
1059,Me section.,2013-08-27,1,6
1060,Bit.,1997-03-20,18,4
1061,So.,2008-12-07,28,4
1062,Risk.,2013-05-20,24,4
1063,Drive.,1996-11-15,21,4
1064,Push available.,2014-07-23,1,4
1065,Brother various.,2007-07-07,1,3
1066,Build size.,1999-01-19,1,1
1067,In foot.,2020-09-15,1,5
1068,Reveal.,2020-10-05,31,1
1069,Food nor.,2008-04-30,1,2
1070,Language trouble.,1994-11-18,1,4
1071,Should million.,2002-10-28,2,5
1072,Exactly.,2005-06-03,26,4
1073,Skill population.,2019-02-03,1,6
1074,Score road.,2006-11-23,1,3
1075,Leader.,2022-06-02,38,3
1076,Fill.,2006-11-20,31,6
1077,State.,2003-11-09,23,2
1078,Whose.,2009-02-07,28,1
1079,Nothing.,1998-08-23,25,3
1080,Point.,2019-03-04,28,1
1081,So general.,2004-05-09,1,5
1082,National long.,1995-12-24,1,1
1083,Door.,2004-03-12,31,5
1084,Treatment.,2015-10-23,27,5
1085,Collection.,2000-11-19,25,4
1086,Respond.,2009-09-01,27,4
1087,Around news.,2015-03-02,1,3
1088,Energy near.,1997-03-06,1,4
1089,Eye society.,2004-05-13,1,2
1090,Democrat store.,2012-06-02,1,3
1091,Become little.,2007-05-02,1,3
1092,Former.,2007-11-23,27,3
1093,Reason.,2011-07-31,26,2
1094,Rather.,2011-06-29,32,1
1095,Condition article.,2000-10-18,1,1
1096,Money.,2011-12-24,18,2
1097,Meet relate.,2011-07-02,1,4
1098,Show after.,2017-02-08,1,6
1099,Gun continue.,2010-05-01,1,2
1100,Sure.,2001-04-07,15,5
1101,Act safe.,2022-08-23,1,2
1102,West.,2020-11-11,29,6
1103,Development.,2020-04-26,31,1
1104,President picture.,1995-10-15,1,2
1105,Writer.,1997-11-10,25,2
1106,Game list.,2015-04-29,1,6
1107,News.,2021-01-17,22,2
1108,Serious.,2015-09-24,28,5
1109,Population author.,1998-02-28,1,1
1110,Stop.,1996-04-01,33,1
1111,Cost section.,2015-12-04,1,4
1112,Four.,2007-12-21,33,1
1113,Week.,2013-02-13,34,3
1114,Base.,2021-11-28,27,6
1115,Beautiful.,1998-04-04,27,6
1116,Congress yourself.,2010-02-02,1,5
1117,Television.,1998-12-21,18,3
1118,Safe choose.,2020-02-21,1,4
1119,Answer.,2010-10-06,25,6
1120,Soldier debate.,1998-02-21,1,5
1121,Blue.,2022-08-16,30,3
1122,Shake.,2018-09-07,18,3
1123,Toward.,2018-12-30,25,6
1124,Fine.,2016-12-03,21,4
1125,Day man.,1999-06-21,1,5
1126,List.,1999-09-05,20,6
1127,Yes threat.,2010-05-19,1,4
1128,Style hear.,2009-07-05,1,4
1129,Reveal course.,1996-06-24,1,6
1130,Since.,2011-05-09,37,2
1131,Kitchen TV.,2009-12-22,1,1
1132,A.,2007-08-16,26,2
1133,Board.,2024-07-15,28,3
1134,Worker worker.,2011-02-12,1,6
1135,Institution no.,2011-12-23,1,5
1136,Big.,2008-01-12,20,6
1137,Rise fill.,2015-03-19,1,2
1138,Cause everybody.,2010-04-13,1,4
1139,Network enough.,2004-01-04,1,4
1140,Work rich.,2001-05-01,1,4
1141,Test same.,2021-10-03,1,1
1142,Send believe.,2023-09-08,1,4
1143,Site.,1995-07-13,20,4
1144,Stuff age.,2014-02-24,1,2
1145,Week first.,2005-10-11,1,3
1146,Word until.,2010-06-27,1,3
1147,Organization economic.,2010-08-05,1,4
1148,Area.,1995-05-19,33,3
1149,Treatment.,2022-06-01,27,3
1150,Common recent.,2005-01-24,1,5
1151,Become.,2009-05-05,17,5
1152,Behavior.,1999-07-25,28,1
1153,Put black.,2020-12-20,1,4
1154,Development.,2013-09-29,31,3
1155,Education care.,2008-03-23,1,2
1156,Stock.,2010-04-27,17,4
1157,These.,2021-05-20,27,6
1158,None.,2003-01-27,30,4
1159,System begin.,2018-05-16,1,4
1160,Doctor.,2001-07-20,24,6
1161,Police.,2001-04-27,17,2
1162,Simply.,2023-12-28,27,4
1163,Agent task.,2016-04-28,1,3
1164,Ok.,2009-02-08,23,2
1165,Board.,2014-03-18,28,1
1166,Suffer former.,2005-07-22,1,6
1167,Be.,2023-06-21,31,1
1168,Find continue.,2016-10-26,1,2
1169,Available.,2020-05-09,24,1
1170,Response someone.,2020-05-30,1,3
1171,Forward.,2009-05-06,21,2
1172,Very really.,2009-10-23,2,3
1173,Bank successful.,1996-12-03,1,3
1174,According.,2009-03-12,30,1
1175,Staff bar.,1998-06-16,1,5
1176,Why agreement.,2010-11-24,1,2
1177,Subject.,2015-02-14,30,1
1178,Course.,2009-09-25,27,4
1179,Store option.,2006-12-23,1,3
1180,Every.,2019-08-08,31,5
1181,Medical.,2021-10-27,19,4
1182,Wall second.,1994-10-13,1,1
1183,They.,1997-05-21,25,2
1184,Worry.,2002-03-29,26,2
1185,Food available.,2004-01-18,1,4
1186,Employee car.,2015-07-06,1,2
1187,Health draw.,2023-02-22,1,3
1188,Size police.,2004-04-08,1,1
1189,Evidence.,2013-03-01,23,1
1190,Million anyone.,2022-02-23,1,3
1191,Trade least.,2022-03-14,1,4
1192,Factor.,2003-04-03,26,6
1193,Important.,2015-04-04,30,5
1194,Mother prepare.,2022-06-08,1,5
1195,Huge.,2013-10-25,32,3
1196,Road.,2005-12-05,31,4
1197,Ahead shake.,2005-10-03,1,1
1198,Own.,1996-02-17,25,4
1199,Part.,2007-05-03,27,2
1200,Its hear.,2018-08-29,1,3
1201,Better.,2000-02-17,29,3
1202,Debate.,2005-06-29,24,1
1203,Ahead.,2012-09-18,28,1
1204,Total.,1996-09-29,27,2
1205,Fill direction.,2016-11-02,1,2
1206,Explain two.,2005-03-11,1,4
1207,Peace whether.,2023-09-22,1,4
1208,Level almost.,2016-02-08,1,1
1209,Order.,2021-05-10,24,1
1210,Travel.,2006-04-04,28,5
1211,College concern.,1996-05-05,1,2
1212,Shoulder brother.,2010-12-02,1,4
1213,Any.,2019-07-21,25,1
1214,See.,2021-12-03,24,4
1215,Time charge.,1999-05-25,1,1
1216,Magazine performance.,2009-05-07,1,2
1217,Have.,2021-07-25,14,6
1218,Bar.,1998-10-02,30,1
1219,Suggest.,2016-03-09,32,4
1220,Seek raise.,2021-12-29,2,3
1221,Employee available.,1999-03-08,1,5
1222,Number.,1995-07-25,18,1
1223,Factor.,2002-03-13,26,1
1224,Thing do.,2000-07-10,1,4
1225,Indicate.,2017-03-06,26,6
1226,Their benefit.,1998-05-04,1,6
1227,Usually film.,1997-07-09,1,1
1228,Big any.,2001-12-17,1,2
1229,Science.,1999-05-22,30,6
1230,Detail deep.,2005-02-09,1,2
1231,West.,2008-02-21,29,5
1232,Reveal.,2015-10-26,31,1
1233,Decade.,2011-09-26,26,5
1234,Authority.,1996-01-29,30,2
1235,These factor.,2001-08-30,1,1
1236,Star.,2018-04-06,34,6
1237,Wall.,2013-06-02,21,3
1238,Bank difficult.,2013-05-04,1,2
1239,Quite.,2006-06-25,26,1
1240,West should.,1998-10-03,1,5
1241,Smile.,2001-09-03,28,6
1242,Officer.,2000-06-16,32,5
1243,When Mr.,2003-12-27,1,5
1244,Head against.,2008-08-30,1,4
1245,Pass Republican.,2018-04-16,1,4
1246,Rate understand.,2004-09-25,1,4
1247,Home bring.,1996-09-09,1,2
1248,Information live.,2019-03-06,1,3
1249,Light.,2001-10-26,17,1
1250,Team.,1997-11-30,27,1
1251,General security.,2020-08-17,1,1
1252,Feel plant.,2001-03-09,1,4
1253,Statement ask.,2006-08-16,1,1
1254,Ready.,2002-12-11,20,6
1255,News see.,2017-04-19,1,3
1256,Say chair.,2013-12-24,1,4
1257,Lose.,2010-02-21,22,3
1258,Best often.,2020-04-13,1,6
1259,Student.,2024-02-04,21,5
1260,Open here.,2015-01-29,1,1
1261,Once receive.,2016-08-15,1,1
1262,Important.,1996-08-21,30,5
1263,Within.,2004-08-27,22,1
1264,They.,2006-12-21,25,5
1265,People speak.,2007-12-16,1,3
1266,Exactly.,2016-11-09,26,3
1267,Pass.,2011-03-22,27,1
1268,Training food.,2007-11-06,1,5
1269,Positive turn.,2008-08-14,1,5
1270,Control.,2016-10-23,23,6
1271,Hear.,2002-10-27,32,6
1272,Black then.,2013-05-09,1,6
1273,Citizen.,2018-09-17,31,5
1274,Begin police.,2012-02-21,1,4
1275,Personal citizen.,2009-04-21,1,6
1276,Style bed.,2013-01-20,1,1
1277,Audience determine.,2012-06-29,1,6
1278,Form bill.,2002-06-07,1,1
1279,Series.,1999-02-08,22,3
1280,Kind blue.,2012-10-06,1,2
1281,Sing opportunity.,2018-01-11,1,4
1282,Young.,1999-06-23,31,4
1283,Size.,2004-03-22,30,3
1284,Thing moment.,2012-07-24,1,6
1285,Add real.,2018-09-11,1,6
1286,Accept line.,2001-12-22,1,6
1287,Crime.,2013-07-10,26,1
1288,Buy often.,1999-01-22,1,5
1289,Many.,2021-12-30,27,4
1290,Some.,1996-04-19,20,6
1291,Range herself.,1998-01-04,1,5
1292,Mrs.,1995-03-13,25,3
1293,Foot.,2007-11-26,24,6
1294,Us.,2007-05-26,26,3
1295,Attention international.,2009-04-10,1,1
1296,Early.,2024-01-11,30,4
1297,Only.,2021-01-22,29,2
1298,Cut heart.,2016-04-14,1,5
1299,From arm.,2018-12-24,1,2
1300,Likely.,2012-04-10,24,3
1301,Article.,2024-08-11,29,6
1302,Finish world.,2004-11-10,1,6
1303,Fill wall.,2012-07-04,1,5
1304,Piece.,2023-05-11,22,1
1305,Space.,2021-12-21,26,3
1306,Report way.,2007-05-01,1,5
1307,Stage.,2022-04-13,24,4
1308,Management.,2010-11-18,18,3
1309,Table.,2009-05-14,19,4
1310,Large.,2005-04-18,21,1
1311,Perhaps.,2018-09-14,18,6
1312,Country course.,2003-01-03,1,6
1313,At doctor.,2022-07-24,1,4
1314,Our.,1995-05-01,25,3
1315,Amount blue.,2004-12-24,1,1
1316,Challenge fight.,2013-06-20,1,6
1317,Deep.,2001-08-29,26,2
1318,Score.,2004-11-04,20,3
1319,Section almost.,2009-09-27,1,3
1320,Between.,1999-04-18,30,6
1321,Trial arrive.,2001-10-16,1,2
1322,Her benefit.,2007-02-22,1,5
1323,Center.,2023-12-18,24,5
1324,Traditional.,2002-02-04,35,2
1325,Deep main.,2019-04-29,1,2
1326,Maintain.,2022-02-10,27,6
1327,Style discussion.,2008-02-22,2,2
1328,Too skill.,1995-07-06,1,4
1329,Write difference.,2022-02-01,1,6
1330,Season my.,2009-01-21,1,2
1331,Real.,2012-06-25,20,4
1332,Rest.,2017-08-25,26,5
1333,Price community.,2011-05-26,1,5
1334,Trouble everyone.,1998-07-22,1,4
1335,Marriage.,1995-01-07,19,4
1336,Down small.,1999-04-17,1,6
1337,Deal season.,2020-12-15,1,6
1338,Phone idea.,2013-09-20,1,2
1339,Past style.,2009-04-08,1,1
1340,More.,2005-06-01,25,4
1341,Yet.,2012-07-31,17,5
1342,Section.,2018-01-03,28,3
1343,Morning difference.,2006-06-20,1,1
1344,White.,2005-01-02,28,3
1345,Star subject.,2010-01-28,1,5
1346,Stay owner.,2008-07-11,1,6
1347,Lose shake.,2010-10-29,1,6
1348,Economy.,1995-03-20,20,6
1349,Notice discover.,2011-12-29,1,5
1350,Tend.,2011-04-13,28,4
1351,Hope trade.,2007-03-03,1,5
1352,Kind.,2012-07-31,28,6
1353,Professor.,2020-02-16,19,4
1354,Positive.,1999-12-24,21,2
1355,System.,2016-08-26,28,2
1356,World unit.,1998-06-04,1,5
1357,Military condition.,2009-01-14,1,1
1358,Material win.,2022-11-15,1,6
1359,Meet threat.,2006-08-25,1,2
1360,Every.,2019-07-08,31,4
1361,Product quickly.,2012-08-09,1,6
1362,Point cold.,2012-05-31,2,6
1363,Down.,2014-07-10,22,4
1364,Suggest.,2008-12-30,32,5
1365,American.,2006-10-16,24,6
1366,Write.,2003-12-08,25,4
1367,Spring individual.,2019-02-09,1,6
1368,Recent.,2022-05-21,28,3
1369,Short resource.,2016-11-26,1,3
1370,Large.,1995-05-09,21,6
1371,Cost.,2016-09-23,31,6
1372,Early notice.,2024-04-29,1,4
1373,Population might.,2015-05-05,1,3
1374,Dinner.,2002-06-19,34,3
1375,Discover.,2002-03-26,24,3
1376,Commercial drive.,2015-03-12,1,3
1377,Conference single.,1997-12-24,1,1
1378,Computer.,2007-01-18,22,5
1379,Effort.,2007-08-29,28,5
1380,Never.,2017-06-06,20,4
1381,Value remain.,2020-12-30,1,1
1382,Foot.,2024-02-09,24,2
1383,Art onto.,2001-10-13,1,6
1384,Fear.,1996-10-21,23,3
1385,Music.,2012-08-20,28,3
1386,Mention source.,2006-09-22,1,6
1387,Wide less.,2021-08-24,1,5
1388,Like wide.,2021-06-13,1,1
1389,Dream.,2007-08-30,26,1
1390,Either pick.,2004-09-16,1,3
1391,Family single.,1995-07-01,1,4
1392,Front.,2013-07-29,38,5
1393,Town.,2022-05-23,22,4
1394,Hot.,2012-07-09,21,3
1395,Benefit deal.,2009-05-21,1,4
1396,Dinner.,2003-01-05,34,3
1397,Trip each.,2002-06-19,1,1
1398,Particularly clearly.,2006-11-29,1,1
1399,Science.,2023-06-26,30,3
1400,Force child.,1997-01-28,1,6
1401,Benefit market.,1996-08-10,1,3
1402,Sit machine.,2017-02-16,1,6
1403,Threat.,1998-07-28,26,4
1404,Mother.,2020-03-11,24,3
1405,Bar as.,2006-01-30,1,3
1406,Interest pull.,2016-05-18,1,6
1407,When.,1997-04-28,27,3
1408,Available message.,2017-08-18,1,1
1409,Piece economic.,2016-06-20,1,1
1410,Ask.,2019-05-11,17,1
1411,Interest site.,2014-10-10,1,2
1412,Opportunity treatment.,2003-06-16,1,3
1413,Value weight.,2000-11-04,1,4
1414,Bag.,2023-02-24,29,3
1415,Deal.,2001-05-10,30,1
1416,Purpose country.,2001-10-04,1,4
1417,During.,1998-09-14,28,5
1418,Suggest.,2018-09-23,32,5
1419,Feeling.,2002-07-17,26,5
1420,Animal exist.,1997-02-09,1,1
1421,Theory.,2006-11-06,21,3
1422,Really.,2006-06-22,30,3
1423,Fast.,1996-04-16,21,2
1424,Democratic.,2022-10-03,30,4
1425,Onto opportunity.,2021-04-11,1,1
1426,Forward.,2014-04-18,21,3
1427,Better.,2011-11-24,29,5
1428,Camera.,2020-11-03,30,1
1429,His.,2008-06-17,19,6
1430,Clearly your.,1995-05-15,1,6
1431,Deep mother.,1998-08-15,1,6
1432,Officer stand.,2002-01-08,1,4
1433,Wonder area.,1996-07-14,1,4
1434,I guess.,2012-02-11,1,4
1435,Reflect.,2002-01-19,27,1
1436,Least possible.,1999-05-01,1,3
1437,Argue.,1995-05-27,20,2
1438,Campaign.,2011-04-25,25,1
1439,Best.,1997-08-07,22,2
1440,Include major.,2012-11-15,1,3
1441,At.,2023-09-01,26,5
1442,Social.,2023-11-16,26,1
1443,Last.,2003-07-02,25,3
1444,Son resource.,1994-11-11,1,5
1445,Audience.,2022-03-05,30,3
1446,There must.,2007-08-02,1,4
1447,Edge.,2015-04-16,21,4
1448,Rich.,1996-12-10,23,1
1449,Black quite.,2016-10-08,2,5
1450,Record.,2004-02-15,28,1
1451,Local man.,2001-09-26,1,3
1452,Speak.,2008-04-15,30,6
1453,Camera.,2011-09-05,30,1
1454,Action give.,2021-07-26,1,1
1455,Able.,2005-02-21,26,5
1456,Organization child.,2019-02-23,1,5
1457,Those.,1997-05-17,15,6
1458,Cultural candidate.,2011-07-28,1,1
1459,Agree apply.,1997-09-23,1,3
1460,By lawyer.,2021-04-07,1,4
1461,Month maintain.,2015-05-24,2,1
1462,Public follow.,2010-12-21,1,5
1463,Thus.,2017-04-28,33,2
1464,Visit.,2024-08-16,26,1
1465,Name.,2013-01-02,23,4
1466,Fly.,2023-06-01,34,4
1467,Attorney.,2016-08-09,28,5
1468,Book husband.,1999-10-31,1,1
1469,Policy want.,1997-09-21,1,4
1470,Cold short.,2004-01-18,1,2
